3,0.91,4
3,0.92,4
3,0.93,5
3,0.94,4
3,0.95,4
3,0.96,4
3,0.97,4
3,0.98,4
3,0.99,4
4,0.01,999
4,0.02,498
4,0.03,329
4,0.04,250
4,0.05,200
4,0.06,159
4,0.07,140
4,0.08,120
4,0.09,109
4,0.1,100
4,0.11,90
4,0.12,80
4,0.13,70
4,0.14,70
4,0.15,60
4,0.16,60
4,0.17,50
4,0.18,50
4,0.19,50
4,0.2,50
4,0.21,40
4,0.22,40
4,0.23,40
4,0.24,40
4,0.25,40
4,0.26,30
4,0.27,30
4,0.28,30
4,0.29,30
4,0.3,30
4,0.31,30
4,0.32,1
4,0.33,30
4,0.34,20
4,0.35,1
4,0.36,20
4,0.37,1
4,0.38,20
4,0.39,20
4,0.4,20
4,0.41,1
4,0.42,1
4,0.43,1
4,0.44,20
4,0.45,20
4,0.46,1
4,0.47,1
4,0.48,1
4,0.49,1
4,0.5,1
4,0.51,1
4,0.52,1
4,0.53,1
4,0.54,1
4,0.55,1
4,0.56,1
4,0.57,1
4,0.58,1
4,0.59,1
4,0.6,1
4,0.61,1
4,0.62,1
4,0.63,1
4,0.64,1
4,0.65,1
4,0.66,1
4,0.67,1
4,0.68,1
4,0.69,1
4,0.7,1
4,0.71,1
4,0.72,1
4,0.73,1
4,0.74,1
4,0.75,1
4,0.76,1
4,0.77,1
4,0.78,1
4,0.79,1
4,0.8,1
4,0.81,1
4,0.82,1
4,0.83,1
4,0.84,1
4,0.85,1
4,0.86,1
4,0.87,1
4,0.88,1
4,0.89,1
4,0.9,1
4,0.91,1
4,0.92,1
4,0.93,1
4,0.94,1
4,0.95,1
4,0.96,1
4,0.97,1
4,0.98,1
4,0.99,1
5,0.01,828
5,0.02,417
5,0.03,275
5,0.04,209
5,0.05,167
5,0.06,134
5,0.07,116
5,0.08,100
5,0.09,92
5,0.1,83
5,0.11,75
5,0.12,67
5,0.13,59
5,0.14,59
5,0.15,50
5,0.16,50
5,0.17,42
5,0.18,42
5,0.19,42
5,0.2,42
5,0.21,5
5,0.22,33
5,0.23,34
5,0.24,5
5,0.25,34
5,0.26,5
5,0.27,5
5,0.28,1
5,0.29,5
5,0.3,25
5,0.31,1
5,0.32,25
5,0.33,25
5,0.34,3
5,0.35,1
5,0.36,1
5,0.37,1
5,0.38,1
5,0.39,1
5,0.4,1
5,0.41,1
5,0.42,1
5,0.43,1
5,0.44,1
5,0.45,1
5,0.46,1
5,0.47,1
5,0.48,1
5,0.49,1
5,0.5,1
5,0.51,5
5,0.52,1
5,0.53,1
5,0.54,1
5,0.55,1
5,0.56,1
5,0.57,1
5,0.58,1
5,0.59,1
5,0.6,1
5,0.61,1
5,0.62,1
5,0.63,1
5,0.64,1
5,0.65,1
5,0.66,1
5,0.67,1
5,0.68,1
5,0.69,1
5,0.7,1
5,0.71,1
5,0.72,1
5,0.73,1
5,0.74,1
5,0.75,1
5,0.76,1
5,0.77,1
5,0.78,1
5,0.79,1
5,0.8,1
5,0.81,1
5,0.82,1
5,0.83,1
5,0.84,1
5,0.85,1
5,0.86,1
5,0.87,1
5,0.88,1
5,0.89,1
5,0.9,1
5,0.91,1
5,0.92,1
5,0.93,1
5,0.94,1
5,0.95,1
5,0.96,1
5,0.97,1
5,0.98,1
5,0.99,1
6,0.01,714
6,0.02,355
6,0.03,235
6,0.04,178
6,0.05,143
6,0.06,114
6,0.07,100
6,0.08,86
6,0.09,79
6,0.1,71
6,0.11,65
6,0.12,57
6,0.13,50
6,0.14,50
6,0.15,43
6,0.16,43
6,0.17,36
6,0.18,36
6,0.19,36
6,0.2,36
6,0.21,1
6,0.22,2
6,0.23,5
6,0.24,29
6,0.25,5
6,0.26,2
6,0.27,22
6,0.28,5
6,0.29,3
6,0.3,2
6,0.31,5
6,0.32,3
6,0.33,1
6,0.34,1
6,0.35,1
6,0.36,1
6,0.37,3
6,0.38,1
6,0.39,1
6,0.4,3
6,0.41,3
6,0.42,1
6,0.43,1
6,0.44,1
6,0.45,1
6,0.46,1
6,0.47,1
6,0.48,3
6,0.49,1
6,0.5,1
6,0.51,1
6,0.52,1
6,0.53,1
6,0.54,1
6,0.55,1
6,0.56,1
6,0.57,1
6,0.58,1
6,0.59,1
6,0.6,1
6,0.61,1
6,0.62,1
6,0.63,1
6,0.64,1
6,0.65,1
6,0.66,1
6,0.67,1
6,0.68,1
6,0.69,1
6,0.7,1
6,0.71,1
6,0.72,1
6,0.73,1
6,0.74,1
6,0.75,1
6,0.76,1
6,0.77,1
6,0.78,1
6,0.79,1
6,0.8,1
6,0.81,1
6,0.82,1
6,0.83,1
6,0.84,1
6,0.85,1
6,0.86,1
6,0.87,1
6,0.88,1
6,0.89,1
6,0.9,1
6,0.91,1
6,0.92,1
6,0.93,1
6,0.94,1
6,0.95,1
6,0.96,1
6,0.97,1
6,0.98,1
6,0.99,1
7,0.01,620
7,0.02,312
7,0.03,206
7,0.04,155
7,0.05,125
7,0.06,100
7,0.07,88
7,0.08,75
7,0.09,69
7,0.1,63
7,0.11,57
7,0.12,50
7,0.13,44
7,0.14,44
7,0.15,5
7,0.16,38
7,0.17,32
7,0.18,32
7,0.19,31
7,0.2,2
7,0.21,2
7,0.22,25
7,0.23,3
7,0.24,25
7,0.25,25
7,0.26,2
7,0.27,2
7,0.28,2
7,0.29,2
7,0.3,1
7,0.31,2
7,0.32,2
7,0.33,2
7,0.34,2
7,0.35,2
7,0.36,2
7,0.37,1
7,0.38,1
7,0.39,1
7,0.4,1
7,0.41,1
7,0.42,1
7,0.43,1
7,0.44,1
7,0.45,1
7,0.46,1
7,0.47,1
7,0.48,1
7,0.49,1
7,0.5,1
7,0.51,1
7,0.52,1
7,0.53,1
7,0.54,1
7,0.55,1
7,0.56,1
7,0.57,1
7,0.58,1
7,0.59,1
7,0.6,1
7,0.61,1
7,0.62,1
7,0.63,1
7,0.64,1
7,0.65,1
7,0.66,1
7,0.67,1
7,0.68,1
7,0.69,1
7,0.7,1
7,0.71,1
7,0.72,1
7,0.73,1
7,0.74,1
7,0.75,1
7,0.76,1
7,0.77,1
7,0.78,1
7,0.79,1
7,0.8,1
7,0.81,1
7,0.82,1
7,0.83,1
7,0.84,1
7,0.85,1
7,0.86,1
7,0.87,1
7,0.88,1
7,0.89,1
7,0.9,1
7,0.91,1
7,0.92,1
7,0.93,1
7,0.94,1
7,0.95,1
7,0.96,1
7,0.97,1
7,0.98,1
7,0.99,1
8,0.01,555
8,0.02,277
8,0.03,183
8,0.04,138
8,0.05,111
8,0.06,89
8,0.07,78
8,0.08,67
8,0.09,60
8,0.1,56
8,0.11,50
8,0.12,45
8,0.13,39
8,0.14,39
8,0.15,4
8,0.16,4
8,0.17,2
8,0.18,1
8,0.19,3
8,0.2,4
8,0.21,1
8,0.22,3
8,0.23,3
8,0.24,2
8,0.25,3
8,0.26,2
8,0.27,1
8,0.28,1
8,0.29,2
8,0.3,1
8,0.31,1
8,0.32,1
8,0.33,3
8,0.34,1
8,0.35,1
8,0.36,1
8,0.37,1
8,0.38,1
8,0.39,1
8,0.4,1
8,0.41,1
8,0.42,1
8,0.43,1
8,0.44,1
8,0.45,1
8,0.46,1
8,0.47,1
8,0.48,1
8,0.49,1
8,0.5,1
8,0.51,1
8,0.52,1
8,0.53,1
8,0.54,1
8,0.55,1
8,0.56,1
8,0.57,1
8,0.58,1
8,0.59,1
8,0.6,1
8,0.61,1
8,0.62,1
8,0.63,1
8,0.64,1
8,0.65,1
8,0.66,1
8,0.67,1
8,0.68,1
8,0.69,1
8,0.7,1
8,0.71,1
8,0.72,1
8,0.73,1
8,0.74,1
8,0.75,1
8,0.76,1
8,0.77,1
8,0.78,1
8,0.79,1
8,0.8,1
8,0.81,1
8,0.82,1
8,0.83,1
8,0.84,1
8,0.85,1
8,0.86,1
8,0.87,1
8,0.88,1
8,0.89,1
8,0.9,1
8,0.91,1
8,0.92,1
8,0.93,1
8,0.94,1
8,0.95,1
8,0.96,1
8,0.97,1
8,0.98,1
8,0.99,1
9,0.01,497
9,0.02,249
9,0.03,165
9,0.04,125
9,0.05,100
9,0.06,80
9,0.07,70
9,0.08,60
9,0.09,55
9,0.1,50
9,0.11,45
9,0.12,40
9,0.13,1
9,0.14,35
9,0.15,1
9,0.16,1
9,0.17,1
9,0.18,25
9,0.19,1
9,0.2,25
9,0.21,1
9,0.22,1
9,0.23,1
9,0.24,1
9,0.25,1
9,0.26,1
9,0.27,1
9,0.28,1
9,0.29,1
9,0.3,1
9,0.31,1
9,0.32,1
9,0.33,1
9,0.34,1
9,0.35,1
9,0.36,1
9,0.37,1
9,0.38,1
9,0.39,1
9,0.4,1
9,0.41,1
9,0.42,1
9,0.43,1
9,0.44,1
9,0.45,1
9,0.46,1
9,0.47,1
9,0.48,1
9,0.49,1
9,0.5,1
9,0.51,1
9,0.52,1
9,0.53,1
9,0.54,1
9,0.55,1
9,0.56,1
9,0.57,1
9,0.58,1
9,0.59,1
9,0.6,1
9,0.61,1
9,0.62,1
9,0.63,1
9,0.64,1
9,0.65,1
9,0.66,1
9,0.67,1
9,0.68,1
9,0.69,1
9,0.7,1
9,0.71,1
9,0.72,1
9,0.73,1
9,0.74,1
9,0.75,1
9,0.76,1
9,0.77,1
9,0.78,1
9,0.79,1
9,0.8,1
9,0.81,1
9,0.82,1
9,0.83,1
9,0.84,1
9,0.85,1
9,0.86,1
9,0.87,1
9,0.88,1
9,0.89,1
9,0.9,1
9,0.91,1
9,0.92,1
9,0.93,1
9,0.94,1
9,0.95,1
9,0.96,1
9,0.97,1
9,0.98,1
9,0.99,1
