5	16	0	519.259	518.536
5	17	0	518.943	516.528
5	18	0	515.729	519.502
5	19	0	515.705	518.476
6	0	0	517.582	518.559
6	1	0	518.019	516.879
6	2	0	518.688	518.214
6	3	0	517.053	516.27
6	4	0	518.11	519.383
6	5	0	516.99	518.597
6	6	0	515.675	519.066
6	7	0	516.649	516.505
6	8	0	517.663	519.758
6	9	0	519.515	516.762
6	10	0	517.768	517.238
6	11	0	515.779	517.427
6	12	0	518.849	517.293
6	13	0	516.251	519.503
6	14	0	516.24	518.125
6	15	0	519.773	519.707
6	16	0	519.259	518.536
6	17	0	518.943	516.528
6	18	0	515.729	519.502
6	19	0	515.705	518.476
7	0	0	517.582	518.559
7	1	0	518.019	516.879
7	2	0	518.688	518.214
7	3	0	517.053	516.27
7	4	0	518.11	519.383
7	5	0	516.99	518.597
7	6	0	515.675	519.066
7	7	0	516.649	516.505
7	8	0	517.663	519.758
7	9	0	519.515	516.762
7	10	0	517.768	517.238
7	11	0	515.779	517.427
7	12	0	518.849	517.293
7	13	0	516.251	519.503
7	14	0	516.24	518.125
7	15	0	519.773	519.707
7	16	0	519.259	518.536
7	17	0	518.943	516.528
7	18	0	515.729	519.502
7	19	0	515.705	518.476
8	0	0	517.582	518.559
8	1	0	518.019	516.879
8	2	0	518.688	518.214
8	3	0	517.053	516.27
8	4	0	518.11	519.383
8	5	0	516.99	518.597
8	6	0	515.675	519.066
8	7	0	516.649	516.505
8	8	0	517.663	519.758
8	9	0	519.515	516.762
8	10	0	517.768	517.238
8	11	0	515.779	517.427
8	12	0	518.849	517.293
8	13	0	516.251	519.503
8	14	0	516.24	518.125
8	15	0	519.773	519.707
8	16	0	519.259	518.536
8	17	0	518.943	516.528
8	18	0	515.729	519.502
8	19	0	515.705	518.476
9	0	0	517.582	518.559
9	1	0	518.019	516.879
9	2	0	518.688	518.214
9	3	0	517.053	516.27
9	4	0	518.11	519.383
9	5	0	516.99	518.597
9	6	0	515.675	519.066
9	7	0	516.649	516.505
9	8	0	517.663	519.758
9	9	0	519.515	516.762
9	10	0	517.768	517.238
9	11	0	515.779	517.427
9	12	0	518.849	517.293
9	13	0	516.251	519.503
9	14	0	516.24	518.125
9	15	0	519.773	519.707
9	16	0	519.259	518.536
9	17	0	518.943	516.528
9	18	0	515.729	519.502
9	19	0	515.705	518.476
10	0	0	517.582	518.559
10	1	0	518.019	516.879
10	2	0	518.688	518.214
10	3	0	517.053	516.27
10	4	0	518.11	519.383
10	5	0	516.99	518.597
10	6	0	515.675	519.066
10	7	0	516.649	516.505
10	8	0	517.663	519.758
10	9	0	519.515	516.762
10	10	0	517.768	517.238
10	11	0	515.779	517.427
10	12	0	518.849	517.293
10	13	0	516.251	519.503
10	14	0	516.24	518.125
10	15	0	519.773	519.707
10	16	0	519.259	518.536
10	17	0	518.943	516.528
10	18	0	515.729	519.502
10	19	0	515.705	518.476
11	0	0	517.582	518.559
11	1	0	518.019	516.879
11	2	0	518.688	518.214
11	3	0	517.053	516.27
11	4	0	518.11	519.383
11	5	0	516.99	518.597
11	6	0	515.675	519.066
11	7	0	516.649	516.505
11	8	0	517.663	519.758
11	9	0	519.515	516.762
11	10	0	517.768	517.238
11	11	0	515.779	517.427
11	12	0	518.849	517.293
11	13	0	516.251	519.503
11	14	0	516.24	518.125
11	15	0	519.773	519.707
11	16	0	519.259	518.536
11	17	0	518.943	516.528
11	18	0	515.729	519.502
11	19	0	515.705	518.476
12	0	0	517.582	518.559
12	1	0	518.019	516.879
12	2	0	518.688	518.214
12	3	0	517.053	516.27
12	4	0	518.11	519.383
12	5	0	516.99	518.597
12	6	0	515.675	519.066
12	7	0	516.649	516.505
12	8	0	517.663	519.758
12	9	0	519.515	516.762
12	10	0	517.768	517.238
12	11	0	515.779	517.427
12	12	0	518.849	517.293
12	13	0	516.251	519.503
12	14	0	516.24	518.125
12	15	0	519.773	519.707
12	16	0	519.259	518.536
12	17	0	518.943	516.528
12	18	0	515.729	519.502
12	19	0	515.705	518.476
13	0	0	517.582	518.559
13	1	0	518.019	516.879
13	2	0	518.688	518.214
13	3	0	517.053	516.27
13	4	0	518.11	519.383
13	5	0	516.99	518.597
13	6	0	515.675	519.066
13	7	0	516.649	516.505
13	8	0	517.663	519.758
13	9	0	519.515	516.762
13	10	0	517.768	517.238
13	11	0	515.779	517.427
13	12	0	518.849	517.293
13	13	0	516.251	519.503
13	14	0	516.24	518.125
13	15	0	519.773	519.707
13	16	0	519.259	518.536
13	17	0	518.943	516.528
13	18	0	515.729	519.502
13	19	0	515.705	518.476
14	0	0	517.582	518.559
14	1	0	518.019	516.879
14	2	0	518.688	518.214
14	3	0	517.053	516.27
14	4	0	518.11	519.383
14	5	0	516.99	518.597
14	6	0	515.675	519.066
14	7	0	516.649	516.505
14	8	0	517.663	519.758
14	9	0	519.515	516.762
14	10	0	517.768	517.238
14	11	0	515.779	517.427
14	12	0	518.849	517.293
14	13	0	516.251	519.503
14	14	0	516.24	518.125
14	15	0	519.773	519.707
14	16	0	519.259	518.536
14	17	0	518.943	516.528
14	18	0	515.729	519.502
14	19	0	515.705	518.476
15	0	0	517.582	518.559
15	1	0	518.019	516.879
15	2	0	518.688	518.214
15	3	0	517.053	516.27
15	4	0	518.11	519.383
15	5	0	516.99	518.597
15	6	0	515.675	519.066
15	7	0	516.649	516.505
15	8	0	517.663	519.758
15	9	0	519.515	516.762
15	10	0	517.768	517.238
15	11	0	515.779	517.427
15	12	0	518.849	517.293
15	13	0	516.251	519.503
15	14	0	516.24	518.125
15	15	0	519.773	519.707
15	16	0	519.259	518.536
15	17	0	518.943	516.528
15	18	0	515.729	519.502
15	19	0	515.705	518.476
16	0	0	517.582	518.559
16	1	0	518.019	516.879
16	2	0	518.688	518.214
16	3	0	517.053	516.27
16	4	0	518.11	519.383
16	5	0	516.99	518.597
16	6	0	515.675	519.066
16	7	0	516.649	516.505
16	8	0	517.663	519.758
16	9	0	519.515	516.762
16	10	0	517.768	517.238
16	11	0	515.779	517.427
16	12	0	518.849	517.293
16	13	0	516.251	519.503
16	14	0	516.24	518.125
16	15	0	519.773	519.707
16	16	0	519.259	518.536
16	17	0	518.943	516.528
16	18	0	515.729	519.502
16	19	0	515.705	518.476
17	0	0	517.582	518.559
17	1	0	518.019	516.879
17	2	0	518.688	518.214
17	3	0	517.053	516.27
17	4	0	518.11	519.383
17	5	0	516.99	518.597
17	6	0	515.675	519.066
17	7	0	516.649	516.505
17	8	0	517.663	519.758
17	9	0	519.515	516.762
17	10	0	517.768	517.238
17	11	0	515.779	517.427
17	12	0	518.849	517.293
17	13	0	516.251	519.503
17	14	0	516.24	518.125
17	15	0	519.773	519.707
17	16	0	519.259	518.536
17	17	0	518.943	516.528
17	18	0	515.729	519.502
17	19	0	515.705	518.476
18	0	0	517.582	518.559
18	1	0	518.019	516.879
18	2	0	518.688	518.214
18	3	0	517.053	516.27
18	4	0	518.11	519.383
18	5	0	516.99	518.597
18	6	0	515.675	519.066
18	7	0	516.649	516.505
18	8	0	517.663	519.758
18	9	0	519.515	516.762
18	10	0	517.768	517.238
18	11	0	515.779	517.427
18	12	0	518.849	517.293
18	13	0	516.251	519.503
18	14	0	516.24	518.125
18	15	0	519.773	519.707
18	16	0	519.259	518.536
18	17	0	518.943	516.528
18	18	0	515.729	519.502
18	19	0	515.705	518.476
19	0	0	517.582	518.559
19	1	0	518.019	516.879
19	2	0	518.688	518.214
19	3	0	517.053	516.27
19	4	0	518.11	519.383
19	5	0	516.99	518.597
19	6	0	515.675	519.066
19	7	0	516.649	516.505
19	8	0	517.663	519.758
19	9	0	519.515	516.762
19	10	0	517.768	517.238
19	11	0	515.779	517.427
19	12	0	518.849	517.293
19	13	0	516.251	519.503
19	14	0	516.24	518.125
19	15	0	519.773	519.707
19	16	0	519.259	518.536
19	17	0	518.943	516.528
19	18	0	515.729	519.502
19	19	0	515.705	518.476
20	0	0	517.582	518.559
20	1	0	518.019	516.879
20	2	0	518.688	518.214
20	3	0	517.053	516.27
20	4	0	518.11	519.383
20	5	0	516.99	518.597
20	6	0	515.675	519.066
20	7	0	516.649	516.505
20	8	0	517.663	519.758
20	9	0	519.515	516.762
20	10	0	517.768	517.238
20	11	0	515.779	517.427
20	12	0	518.849	517.293
20	13	0	516.251	519.503
20	14	0	516.24	518.125
20	15	0	519.773	519.707
20	16	0	519.259	518.536
20	17	0	518.943	516.528
20	18	0	515.729	519.502
20	19	0	515.705	518.476
21	0	0	535.648	510.528
21	1	0	536.434	493.438
21	2	0	537.639	458.264
21	3	0	534.695	499.862
21	4	0	536.598	513.224
21	5	0	534.583	459.257
21	6	0	532.215	512.829
21	7	0	533.968	474.141
21	8	0	535.794	462.696
21	9	0	539.127	465.254
21	10	0	535.982	496.844
21	11	0	532.402	533.914
21	12	0	537.929	514.607
21	13	0	533.251	511.293
21	14	0	533.232	487.621
21	15	0	539.592	507.301
21	16	0	538.665	487.209
21	17	0	538.098	523.307
21	18	0	532.312	474.969
21	19	0	532.269	528.117
22	0	1	535.648	510.528
22	1	1	536.434	493.438
22	2	1	537.639	458.264
22	3	1	534.695	499.862
22	4	1	536.598	513.224
22	5	1	534.583	459.257
22	6	1	532.215	512.829
22	7	1	533.968	474.141
22	8	1	535.794	462.696
22	9	1	539.127	465.254
22	10	1	535.982	496.844
22	11	0	532.402	533.914
22	12	1	537.929	514.607
22	13	1	533.251	511.293
22	14	1	533.232	487.621
22	15	1	539.592	507.301
22	16	1	538.665	487.209
22	17	1	538.098	523.307
22	18	1	532.312	474.969
22	19	1	532.269	528.117
23	0	1	535.648	510.528
23	1	1	536.434	493.438
23	2	1	537.639	458.264
23	3	1	534.695	499.862
23	4	1	536.598	513.224
23	5	1	534.583	459.257
23	6	1	532.215	512.829
23	7	1	533.968	474.141
23	8	1	535.794	462.696
23	9	1	539.127	465.254
23	10	1	535.982	496.844
23	11	0	532.402	533.914
23	12	1	537.929	514.607
23	13	1	533.251	511.293
23	14	1	533.232	487.621
23	15	1	539.592	507.301
23	16	1	538.665	487.209
23	17	1	538.098	523.307
23	18	1	532.312	474.969
23	19	1	532.269	528.117
24	0	1	535.648	510.528
24	1	1	536.434	493.438
24	2	1	537.639	458.264
24	3	1	534.695	499.862
24	4	1	536.598	513.224
24	5	1	534.583	459.257
24	6	1	532.215	512.829
24	7	1	533.968	474.141
24	8	1	535.794	462.696
24	9	1	539.127	465.254
24	10	1	535.982	496.844
24	11	0	532.402	533.914
24	12	1	537.929	514.607
24	13	1	533.251	511.293
24	14	1	533.232	487.621
24	15	1	539.592	507.301
24	16	1	538.665	487.209
24	17	1	538.098	523.307
24	18	1	532.312	474.969
24	19	1	532.269	528.117
25	0	1	535.648	510.528
25	1	0	536.434	493.438
25	2	1	537.639	458.264
25	3	1	534.695	499.862
25	4	1	536.598	513.224
25	5	1	534.583	459.257
25	6	1	532.215	512.829
25	7	1	533.968	474.141
25	8	1	535.794	462.696
25	9	1	539.127	465.254
25	10	1	535.982	496.844
25	11	0	532.402	533.914
25	12	1	537.929	514.607
25	13	1	533.251	511.293
25	14	1	533.232	487.621
25	15	1	539.592	507.301
25	16	1	538.665	487.209
25	17	1	538.098	523.307
25	18	1	532.312	474.969
25	19	1	532.269	528.117
26	0	1	535.648	510.528
26	1	0	536.434	493.438
26	2	1	537.639	458.264
26	3	1	534.695	499.862
26	4	1	536.598	513.224
26	5	1	534.583	459.257
26	6	1	532.215	512.829
26	7	1	533.968	474.141
26	8	1	535.794	462.696
26	9	1	539.127	465.254
26	10	1	535.982	496.844
26	11	0	532.402	533.914
26	12	1	537.929	514.607
26	13	1	533.251	511.293
26	14	1	533.232	487.621
26	15	1	539.592	507.301
26	16	1	538.665	487.209
26	17	1	538.098	523.307
26	18	1	532.312	474.969
26	19	1	532.269	528.117
27	0	1	535.648	510.528
27	1	0	536.434	493.438
27	2	1	537.639	458.264
27	3	1	534.695	499.862
27	4	1	536.598	513.224
27	5	1	534.583	459.257
27	6	1	532.215	512.829
27	7	1	533.968	474.141
27	8	1	535.794	462.696
27	9	1	539.127	465.254
27	10	1	535.982	496.844
27	11	0	532.402	533.914
27	12	1	537.929	514.607
27	13	1	533.251	511.293
27	14	1	533.232	487.621
27	15	1	539.592	507.301
27	16	1	538.665	487.209
27	17	1	538.098	523.307
27	18	0	532.312	474.969
27	19	1	532.269	528.117
28	0	1	535.648	510.528
28	1	0	536.434	493.438
28	2	1	537.639	458.264
28	3	1	534.695	499.862
28	4	1	536.598	513.224
28	5	1	534.583	459.257
28	6	1	532.215	512.829
28	7	1	533.968	474.141
28	8	1	535.794	462.696
28	9	1	539.127	465.254
28	10	1	535.982	496.844
28	11	0	532.402	533.914
28	12	1	537.929	514.607
28	13	1	533.251	511.293
28	14	1	533.232	487.621
28	15	1	539.592	507.301
28	16	1	538.665	487.209
28	17	1	538.098	523.307
28	18	0	532.312	474.969
28	19	1	532.269	528.117
29	0	1	535.648	510.528
29	1	0	536.434	493.438
29	2	1	537.639	458.264
29	3	1	534.695	499.862
29	4	1	536.598	513.224
29	5	1	534.583	459.257
29	6	1	532.215	512.829
29	7	1	533.968	474.141
29	8	1	535.794	462.696
29	9	1	539.127	465.254
29	10	1	535.982	496.844
29	11	0	532.402	533.914
29	12	1	537.929	514.607
29	13	1	533.251	511.293
29	14	1	533.232	487.621
29	15	1	539.592	507.301
29	16	1	538.665	487.209
29	17	1	538.098	523.307
29	18	0	532.312	474.969
29	19	1	532.269	528.117
30	0	1	535.648	510.528
30	1	0	536.434	493.438
30	2	1	537.639	458.264
30	3	1	534.695	499.862
30	4	1	536.598	513.224
30	5	1	534.583	459.257
30	6	1	532.215	512.829
30	7	1	533.968	474.141
30	8	1	535.794	462.696
30	9	1	539.127	465.254
30	10	1	535.982	496.844
30	11	0	532.402	533.914
30	12	1	537.929	514.607
30	13	1	533.251	511.293
30	14	1	533.232	487.621
30	15	1	539.592	507.301
30	16	1	538.665	487.209
30	17	1	538.098	523.307
30	18	0	532.312	474.969
30	19	1	532.269	528.117
31	0	1	535.648	510.528
31	1	0	536.434	493.438
31	2	1	537.639	458.264
31	3	1	534.695	499.862
31	4	1	536.598	513.224
31	5	1	534.583	459.257
31	6	1	532.215	512.829
31	7	1	533.968	474.141
31	8	1	535.794	462.696
31	9	1	539.127	465.254
31	10	1	535.982	496.844
31	11	0	532.402	533.914
31	12	1	537.929	514.607
31	13	1	533.251	511.293
31	14	1	533.232	487.621
31	15	1	539.592	507.301
31	16	1	538.665	487.209
31	17	1	538.098	523.307
31	18	0	532.312	474.969
31	19	1	532.269	528.117
32	0	1	535.648	510.528
32	1	0	536.434	493.438
32	2	1	537.639	458.264
32	3	1	534.695	499.862
32	4	1	536.598	513.224
32	5	1	534.583	459.257
32	6	1	532.215	512.829
32	7	1	533.968	474.141
32	8	1	535.794	462.696
32	9	1	539.127	465.254
32	10	1	535.982	496.844
32	11	0	532.402	533.914
32	12	1	537.929	514.607
32	13	1	533.251	511.293
32	14	1	533.232	487.621
32	15	1	539.592	507.301
32	16	1	538.665	487.209
32	17	1	538.098	523.307
32	18	0	532.312	474.969
32	19	1	532.269	528.117
33	0	1	535.648	510.528
33	1	0	536.434	493.438
33	2	1	537.639	458.264
33	3	1	534.695	499.862
33	4	1	536.598	513.224
33	5	1	534.583	459.257
33	6	1	532.215	512.829
33	7	1	533.968	474.141
33	8	1	535.794	462.696
33	9	1	539.127	465.254
33	10	1	535.982	496.844
33	11	0	532.402	533.914
33	12	1	537.929	514.607
33	13	1	533.251	511.293
33	14	1	533.232	487.621
33	15	1	539.592	507.301
33	16	1	538.665	487.209
33	17	1	538.098	523.307
33	18	0	532.312	474.969
33	19	1	532.269	528.117
34	0	1	535.648	510.528
34	1	0	536.434	493.438
34	2	1	537.639	458.264
34	3	1	534.695	499.862
34	4	1	536.598	513.224
34	5	1	534.583	459.257
34	6	1	532.215	512.829
34	7	1	533.968	474.141
34	8	1	535.794	462.696
34	9	1	539.127	465.254
34	10	1	535.982	496.844
34	11	0	532.402	533.914
34	12	1	537.929	514.607
34	13	1	533.251	511.293
34	14	1	533.232	487.621
34	15	1	539.592	507.301
34	16	1	538.665	487.209
34	17	1	538.098	523.307
34	18	0	532.312	474.969
34	19	1	532.269	528.117
35	0	1	535.648	510.528
35	1	0	536.434	493.438
35	2	1	537.639	458.264
35	3	1	534.695	499.862
35	4	1	536.598	513.224
35	5	1	534.583	459.257
35	6	1	532.215	512.829
35	7	1	533.968	474.141
35	8	1	535.794	462.696
35	9	1	539.127	465.254
35	10	1	535.982	496.844
35	11	0	532.402	533.914
35	12	1	537.929	514.607
35	13	1	533.251	511.293
35	14	1	533.232	487.621
35	15	1	539.592	507.301
35	16	1	538.665	487.209
35	17	1	538.098	523.307
35	18	0	532.312	474.969
35	19	1	532.269	528.117
36	0	1	535.648	510.528
36	1	0	536.434	493.438
36	2	1	537.639	458.264
36	3	1	534.695	499.862
36	4	1	536.598	513.224
36	5	1	534.583	459.257
36	6	1	532.215	512.829
36	7	1	533.968	474.141
36	8	1	535.794	462.696
36	9	1	539.127	465.254
36	10	1	535.982	496.844
36	11	0	532.402	533.914
36	12	1	537.929	514.607
36	13	1	533.251	511.293
36	14	1	533.232	487.621
36	15	1	539.592	507.301
36	16	1	538.665	487.209
36	17	1	538.098	523.307
36	18	0	532.312	474.969
36	19	1	532.269	528.117
37	0	1	535.648	510.528
37	1	0	536.434	493.438
37	2	1	537.639	458.264
37	3	1	534.695	499.862
37	4	1	536.598	513.224
37	5	1	534.583	459.257
37	6	1	532.215	512.829
37	7	1	533.968	474.141
37	8	1	535.794	462.696
37	9	1	539.127	465.254
37	10	1	535.982	496.844
37	11	0	532.402	533.914
37	12	1	537.929	514.607
37	13	1	533.251	511.293
37	14	1	533.232	487.621
37	15	1	539.592	507.301
37	16	1	538.665	487.209
37	17	1	538.098	523.307
37	18	0	532.312	474.969
37	19	1	532.269	528.117
38	0	1	535.648	510.528
38	1	0	536.434	493.438
38	2	1	537.639	458.264
38	3	1	534.695	499.862
38	4	1	536.598	513.224
38	5	1	534.583	459.257
38	6	1	532.215	512.829
38	7	1	533.968	474.141
38	8	1	535.794	462.696
38	9	1	539.127	465.254
38	10	1	535.982	496.844
38	11	0	532.402	533.914
38	12	1	537.929	514.607
38	13	1	533.251	511.293
38	14	1	533.232	487.621
38	15	1	539.592	507.301
38	16	1	538.665	487.209
38	17	1	538.098	523.307
38	18	0	532.312	474.969
38	19	1	532.269	528.117
39	0	1	535.648	510.528
39	1	0	536.434	493.438
39	2	1	537.639	458.264
39	3	1	534.695	499.862
39	4	1	536.598	513.224
39	5	1	534.583	459.257
39	6	1	532.215	512.829
39	7	1	533.968	474.141
39	8	1	535.794	462.696
39	9	1	539.127	465.254
39	10	1	535.982	496.844
39	11	0	532.402	533.914
39	12	1	537.929	514.607
39	13	1	533.251	511.293
39	14	1	533.232	487.621
39	15	1	539.592	507.301
39	16	1	538.665	487.209
39	17	1	538.098	523.307
39	18	0	532.312	474.969
39	19	1	532.269	528.117
40	0	1	535.648	510.528
40	1	0	536.434	493.438
40	2	1	537.639	458.264
40	3	1	534.695	499.862
40	4	1	536.598	513.224
40	5	1	534.583	459.257
40	6	1	532.215	512.829
40	7	1	533.968	474.141
40	8	1	535.794	462.696
40	9	1	539.127	465.254
40	10	1	535.982	496.844
40	11	0	532.402	533.914
40	12	1	537.929	514.607
40	13	1	533.251	511.293
40	14	1	533.232	487.621
40	15	1	539.592	507.301
40	16	1	538.665	487.209
40	17	1	538.098	523.307
40	18	0	532.312	474.969
40	19	1	532.269	528.117
41	0	0	543.822	506.553
41	1	0	538.128	459.573
41	2	0	542.893	411.581
41	3	0	551.713	481.326
41	4	0	542.773	496.205
41	5	0	548.04	401.76
41	6	0	533.133	509.425
41	7	0	541.563	439.661
41	8	0	549.863	411.865
41	9	0	552.244	411.374
41	10	0	548.537	476.261
41	11	0	526.916	544.835
41	12	0	555.341	505.123
41	13	0	538.556	497.048
41	14	0	549.097	466.941
41	15	0	538.265	489.193
41	16	0	542.605	463.653
41	17	0	535.025	531.793
41	18	0	537.564	437.187
41	19	0	542.54	537.019
42	0	0	543.822	506.553
42	1	0	538.128	459.573
42	2	0	542.893	411.581
42	3	1	551.713	481.326
42	4	0	542.773	496.205
42	5	1	548.04	401.76
42	6	0	533.133	509.425
42	7	0	541.563	439.661
42	8	1	549.863	411.865
42	9	1	552.244	411.374
42	10	1	548.537	476.261
42	11	0	526.916	544.835
42	12	1	555.341	505.123
42	13	0	538.556	497.048
42	14	1	549.097	466.941
42	15	0	538.265	489.193
42	16	0	542.605	463.653
42	17	0	535.025	531.793
42	18	0	537.564	437.187
42	19	1	542.54	537.019
43	0	1	543.822	506.553
43	1	1	538.128	459.573
43	2	1	542.893	411.581
43	3	1	551.713	481.326
43	4	1	542.773	496.205
43	5	1	548.04	401.76
43	6	1	533.133	509.425
43	7	1	541.563	439.661
43	8	1	549.863	411.865
43	9	1	552.244	411.374
43	10	1	548.537	476.261
43	11	0	526.916	544.835
43	12	1	555.341	505.123
43	13	1	538.556	497.048
43	14	1	549.097	466.941
43	15	1	538.265	489.193
43	16	1	542.605	463.653
43	17	0	535.025	531.793
43	18	1	537.564	437.187
43	19	1	542.54	537.019
44	0	0	543.822	506.553
44	1	1	538.128	459.573
44	2	1	542.893	411.581
44	3	1	551.713	481.326
44	4	1	542.773	496.205
44	5	1	548.04	401.76
44	6	0	533.133	509.425
44	7	1	541.563	439.661
44	8	1	549.863	411.865
44	9	1	552.244	411.374
44	10	1	548.537	476.261
44	11	1	526.916	544.835
44	12	1	555.341	505.123
44	13	1	538.556	497.048
44	14	1	549.097	466.941
44	15	1	538.265	489.193
44	16	1	542.605	463.653
44	17	1	535.025	531.793
44	18	1	537.564	437.187
44	19	1	542.54	537.019
45	0	0	543.822	506.553
45	1	1	538.128	459.573
45	2	1	542.893	411.581
45	3	1	551.713	481.326
45	4	0	542.773	496.205
45	5	1	548.04	401.76
45	6	0	533.133	509.425
45	7	1	541.563	439.661
45	8	1	549.863	411.865
45	9	1	552.244	411.374
45	10	0	548.537	476.261
45	11	1	526.916	544.835
45	12	1	555.341	505.123
45	13	0	538.556	497.048
45	14	0	549.097	466.941
45	15	0	538.265	489.193
45	16	0	542.605	463.653
45	17	1	535.025	531.793
45	18	1	537.564	437.187
45	19	1	542.54	537.019
46	0	0	543.822	506.553
46	1	0	538.128	459.573
46	2	1	542.893	411.581
46	3	1	551.713	481.326
46	4	0	542.773	496.205
46	5	1	548.04	401.76
46	6	0	533.133	509.425
46	7	0	541.563	439.661
46	8	1	549.863	411.865
46	9	1	552.244	411.374
46	10	0	548.537	476.261
46	11	1	526.916	544.835
46	12	1	555.341	505.123
46	13	0	538.556	497.048
46	14	0	549.097	466.941
46	15	1	538.265	489.193
46	16	1	542.605	463.653
46	17	1	535.025	531.793
46	18	1	537.564	437.187
46	19	1	542.54	537.019
47	0	0	543.822	506.553
47	1	1	538.128	459.573
47	2	1	542.893	411.581
47	3	1	551.713	481.326
47	4	0	542.773	496.205
47	5	1	548.04	401.76
47	6	0	533.133	509.425
47	7	1	541.563	439.661
47	8	1	549.863	411.865
47	9	1	552.244	411.374
47	10	0	548.537	476.261
47	11	1	526.916	544.835
47	12	1	555.341	505.123
47	13	0	538.556	497.048
47	14	0	549.097	466.941
47	15	1	538.265	489.193
47	16	1	542.605	463.653
47	17	1	535.025	531.793
47	18	0	537.564	437.187
47	19	1	542.54	537.019
48	0	0	543.822	506.553
48	1	1	538.128	459.573
48	2	0	542.893	411.581
48	3	1	551.713	481.326
48	4	0	542.773	496.205
48	5	1	548.04	401.76
48	6	0	533.133	509.425
48	7	1	541.563	439.661
48	8	1	549.863	411.865
48	9	0	552.244	411.374
48	10	0	548.537	476.261
48	11	1	526.916	544.835
48	12	1	555.341	505.123
48	13	0	538.556	497.048
48	14	0	549.097	466.941
48	15	1	538.265	489.193
48	16	1	542.605	463.653
48	17	1	535.025	531.793
48	18	0	537.564	437.187
48	19	1	542.54	537.019
49	0	0	543.822	506.553
49	1	1	538.128	459.573
49	2	0	542.893	411.581
49	3	1	551.713	481.326
49	4	0	542.773	496.205
49	5	1	548.04	401.76
49	6	0	533.133	509.425
49	7	1	541.563	439.661
49	8	1	549.863	411.865
49	9	0	552.244	411.374
49	10	0	548.537	476.261
49	11	1	526.916	544.835
49	12	1	555.341	505.123
49	13	0	538.556	497.048
49	14	0	549.097	466.941
49	15	1	538.265	489.193
49	16	1	542.605	463.653
49	17	1	535.025	531.793
49	18	0	537.564	437.187
49	19	1	542.54	537.019
50	0	0	543.822	506.553
50	1	1	538.128	459.573
50	2	0	542.893	411.581
50	3	1	551.713	481.326
50	4	0	542.773	496.205
50	5	1	548.04	401.76
50	6	0	533.133	509.425
50	7	1	541.563	439.661
50	8	1	549.863	411.865
50	9	0	552.244	411.374
50	10	0	548.537	476.261
50	11	1	526.916	544.835
50	12	1	555.341	505.123
50	13	0	538.556	497.048
50	14	0	549.097	466.941
50	15	1	538.265	489.193
50	16	1	542.605	463.653
50	17	1	535.025	531.793
50	18	0	537.564	437.187
50	19	1	542.54	537.019
